,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
661,Ursa,Earthshaker,Oracle,Void Spirit,Timbersaw,Beastmaster,Pangolier,Grimstroke,Phantom Assassin,Venomancer
662,Beastmaster,Pangolier,Enchantress,Slark,Io,Oracle,Ursa,Tiny,Batrider,Pugna
663,Ember Spirit,Ancient Apparition,Batrider,Tiny,Morphling,Grimstroke,Pangolier,Oracle,Death Prophet,Spectre
664,Enchantress,Legion Commander,Enigma,Void Spirit,Morphling,Mirana,Ogre Magi,Pangolier,Ursa,Monkey King
665,Treant Protector,Mirana,Pugna,Luna,Ember Spirit,Enchantress,Legion Commander,Pangolier,Void Spirit,Morphling
666,Beastmaster,Earthshaker,Jakiro,Morphling,Ursa,Chen,Kunkka,Mirana,Legion Commander,Spectre
667,Ember Spirit,Oracle,Queen of Pain,Dragon Knight,Slark,Grimstroke,Doom,Void Spirit,Pangolier,Spectre
668,Beastmaster,Witch Doctor,Nature's Prophet,Morphling,Dragon Knight,Enchantress,Clinkz,Void Spirit,Brewmaster,Naga Siren
669,Queen of Pain,Snapfire,Lycan,Razor,Enigma,Dragon Knight,Phoenix,Nyx Assassin,Tidehunter,Terrorblade
670,Phoenix,Timbersaw,Mirana,Phantom Assassin,Pangolier,Enchantress,Beastmaster,Tusk,Death Prophet,Bloodseeker
671,Rubick,Legion Commander,Oracle,Storm Spirit,Faceless Void,Ember Spirit,Chen,Pangolier,Ursa,Night Stalker
672,Mirana,Ogre Magi,Troll Warlord,Clockwerk,Puck,Bounty Hunter,Queen of Pain,Pangolier,Necrophos,Templar Assassin
673,Phoenix,Earthshaker,Necrophos,Faceless Void,Lina,Mirana,Dragon Knight,Bane,Gyrocopter,Doom
674,Void Spirit,Enchantress,Rubick,Tidehunter,Spectre,Beastmaster,Phoenix,Earthshaker,Phantom Assassin,Necrophos
675,Void Spirit,Enchantress,Clockwerk,Morphling,Venomancer,Beastmaster,Grimstroke,Witch Doctor,Dragon Knight,Lycan
676,Grimstroke,Tusk,Enigma,Leshrac,Morphling,Chen,Troll Warlord,Pangolier,Vengeful Spirit,Void Spirit
677,Ember Spirit,Oracle,Techies,Axe,Clinkz,Grimstroke,Templar Assassin,Abaddon,Monkey King,Chen
678,Earthshaker,Death Prophet,Weaver,Nature's Prophet,Vengeful Spirit,Phoenix,Brewmaster,Lina,Mirana,Phantom Assassin
679,Ember Spirit,Lich,Axe,Dark Willow,Terrorblade,Grimstroke,Beastmaster,Phantom Assassin,Weaver,Outworld Devourer
680,Vengeful Spirit,Monkey King,Spirit Breaker,Snapfire,Storm Spirit,Templar Assassin,Earthshaker,Nature's Prophet,Phoenix,Queen of Pain
681,Nature's Prophet,Pangolier,Phoenix,Phantom Lancer,Venomancer,Ancient Apparition,Dragon Knight,Spirit Breaker,Faceless Void,Snapfire
682,Grimstroke,Void Spirit,Pangolier,Phantom Assassin,Enigma,Earthshaker,Nature's Prophet,Dragon Knight,Bane,Spectre
683,Enigma,Tusk,Monkey King,Tidehunter,Lycan,Dragon Knight,Pangolier,Disruptor,Venomancer,Luna
684,Enigma,Pangolier,Death Prophet,Beastmaster,Medusa,Dragon Knight,Phoenix,Rubick,Phantom Assassin,Storm Spirit
685,Death Prophet,Chen,Tusk,Underlord,Bristleback,Ember Spirit,Nature's Prophet,Lycan,Elder Titan,Snapfire
686,Bristleback,Keeper of the Light,Mirana,Templar Assassin,Oracle,Chen,Pugna,Nyx Assassin,Batrider,Alchemist
687,Nature's Prophet,Pangolier,Grimstroke,Bristleback,Alchemist,Earthshaker,Ember Spirit,Snapfire,Faceless Void,Dazzle
688,Clockwerk,Enigma,Riki,Lich,Dragon Knight,Chen,Rubick,Slardar,Lycan,Queen of Pain
689,Chen,Earthshaker,Void Spirit,Troll Warlord,Storm Spirit,Bounty Hunter,Mirana,Legion Commander,Templar Assassin,Monkey King
690,Ember Spirit,Death Prophet,Tusk,Undying,Riki,Keeper of the Light,Legion Commander,Snapfire,Queen of Pain,Morphling
691,Centaur Warrunner,Rubick,Pugna,Morphling,Queen of Pain,Keeper of the Light,Bristleback,Earthshaker,Nature's Prophet,Slark
692,Shadow Fiend,Pangolier,Ogre Magi,Alchemist,Pugna,Templar Assassin,Keeper of the Light,Earthshaker,Enigma,Mars
693,Io,Gyrocopter,Oracle,Kunkka,Brewmaster,Keeper of the Light,Ember Spirit,Centaur Warrunner,Tiny,Alchemist
694,Chen,Dragon Knight,Dark Willow,Batrider,Troll Warlord,Sand King,Mirana,Witch Doctor,Ursa,Abaddon
695,Chen,Rubick,Underlord,Spectre,Invoker,Sand King,Mirana,Vengeful Spirit,Monkey King,Viper
696,Ember Spirit,Chen,Rubick,Enigma,Monkey King,Earthshaker,Luna,Crystal Maiden,Kunkka,Death Prophet
697,Nature's Prophet,Rubick,Witch Doctor,Faceless Void,Death Prophet,Mars,Jakiro,Tusk,Phantom Assassin,Lycan
698,Earthshaker,Queen of Pain,Oracle,Troll Warlord,Beastmaster,Phoenix,Void Spirit,Vengeful Spirit,Faceless Void,Pangolier
699,Shadow Demon,Void Spirit,Jakiro,Troll Warlord,Zeus,Enchantress,Beastmaster,Rubick,Razor,Weaver
700,Queen of Pain,Void Spirit,Clockwerk,Tidehunter,Bloodseeker,Ember Spirit,Bane,Grimstroke,Lycan,Kunkka
701,Dragon Knight,Witch Doctor,Grimstroke,Weaver,Shadow Fiend,Enchantress,Beastmaster,Vengeful Spirit,Luna,Viper
702,Phoenix,Axe,Bane,Morphling,Puck,Keeper of the Light,Void Spirit,Clinkz,Abaddon,Meepo
703,Dragon Knight,Rubick,Witch Doctor,Morphling,Batrider,Ember Spirit,Shadow Demon,Tusk,Venomancer,Tiny
704,Mars,Grimstroke,Bane,Queen of Pain,Spectre,Ember Spirit,Keeper of the Light,Nature's Prophet,Pugna,Abaddon
705,Snapfire,Rubick,Riki,Timbersaw,Nature's Prophet,Queen of Pain,Earthshaker,Oracle,Night Stalker,Troll Warlord
706,Enchantress,Beastmaster,Phoenix,Viper,Dragon Knight,Dark Willow,Kunkka,Ember Spirit,Earthshaker,Razor
707,Jakiro,Timbersaw,Pangolier,Troll Warlord,Magnus,Lycan,Enchantress,Rubick,Void Spirit,Viper
708,Dragon Knight,Winter Wyvern,Grimstroke,Phantom Lancer,Storm Spirit,Beastmaster,Enchantress,Pugna,Monkey King,Spectre
709,Phoenix,Mars,Disruptor,Terrorblade,Kunkka,Grimstroke,Riki,Rubick,Centaur Warrunner,Ember Spirit
710,Phoenix,Faceless Void,Jakiro,Ogre Magi,Kunkka,Riki,Grimstroke,Vengeful Spirit,Centaur Warrunner,Monkey King
711,Pangolier,Grimstroke,Pugna,Juggernaut,Viper,Phoenix,Vengeful Spirit,Mars,Bloodseeker,Ember Spirit
712,Nature's Prophet,Ember Spirit,Snapfire,Mars,Lone Druid,Beastmaster,Phoenix,Grimstroke,Riki,Shadow Fiend
713,Nature's Prophet,Rubick,Grimstroke,Riki,Timbersaw,Jakiro,Mars,Clinkz,Phantom Assassin,Leshrac
714,Enchantress,Troll Warlord,Snapfire,Storm Spirit,Bounty Hunter,Keeper of the Light,Beastmaster,Batrider,Weaver,Slardar
715,Beastmaster,Witch Doctor,Clockwerk,Tiny,Alchemist,Enchantress,Dragon Knight,Snapfire,Nature's Prophet,Troll Warlord
716,Keeper of the Light,Timbersaw,Clockwerk,Gyrocopter,Nature's Prophet,Bristleback,Rubick,Lion,Silencer,Templar Assassin
717,Mars,Phoenix,Enchantress,Queen of Pain,Faceless Void,Pangolier,Juggernaut,Snapfire,Void Spirit,Abaddon
718,Grimstroke,Ember Spirit,Rubick,Pangolier,Shadow Fiend,Mars,Shadow Demon,Snapfire,Dragon Knight,Templar Assassin
719,Nature's Prophet,Void Spirit,Dark Willow,Tidehunter,Lone Druid,Winter Wyvern,Pangolier,Storm Spirit,Spectre,Phoenix
720,Clockwerk,Grimstroke,Monkey King,Dark Seer,Visage,Earth Spirit,Void Spirit,Centaur Warrunner,Winter Wyvern,Phantom Lancer
721,Vengeful Spirit,Beastmaster,Pangolier,Oracle,Spectre,Witch Doctor,Grimstroke,Sand King,Void Spirit,Phantom Assassin
722,Treant Protector,Skywrath Mage,Riki,Templar Assassin,Kunkka,Queen of Pain,Earthshaker,Oracle,Underlord,Monkey King
723,Clockwerk,Queen of Pain,Witch Doctor,Spectre,Kunkka,Mirana,Ogre Magi,Sand King,Visage,Slark
724,Treant Protector,Void Spirit,Mirana,Mars,Ursa,Grimstroke,Enigma,Vengeful Spirit,Luna,Kunkka
725,Queen of Pain,Grimstroke,Tiny,Bloodseeker,Centaur Warrunner,Earthshaker,Pangolier,Oracle,Invoker,Terrorblade
726,Clockwerk,Chen,Juggernaut,Ursa,Witch Doctor,Ember Spirit,Mirana,Keeper of the Light,Legion Commander,Templar Assassin
727,Chen,Earth Spirit,Lifestealer,Witch Doctor,Meepo,Grimstroke,Clockwerk,Doom,Queen of Pain,Pangolier
728,Earthshaker,Queen of Pain,Winter Wyvern,Lycan,Void Spirit,Clockwerk,Nature's Prophet,Invoker,Ancient Apparition,Faceless Void
729,Ember Spirit,Keeper of the Light,Earth Spirit,Templar Assassin,Legion Commander,Nature's Prophet,Grimstroke,Death Prophet,Tusk,Ursa
730,Nature's Prophet,Clockwerk,Phoenix,Enigma,Phantom Lancer,Earthshaker,Queen of Pain,Oracle,Troll Warlord,Ember Spirit
731,Earthshaker,Enigma,Ember Spirit,Phoenix,Medusa,Venomancer,Rubick,Tiny,Snapfire,Ursa
732,Earthshaker,Morphling,Phoenix,Legion Commander,Venomancer,Ember Spirit,Ancient Apparition,Skywrath Mage,Axe,Ursa
733,Mars,Shadow Demon,Oracle,Phantom Assassin,Doom,Clockwerk,Luna,Enchantress,Enigma,Pangolier
734,Ember Spirit,Phoenix,Ancient Apparition,Axe,Anti-Mage,Clockwerk,Morphling,Enchantress,Void Spirit,Weaver
735,Rubick,Centaur Warrunner,Lich,Morphling,Kunkka,Clockwerk,Lone Druid,Grimstroke,Nature's Prophet,Mars
736,Earthshaker,Chen,Pangolier,Necrophos,Lifestealer,Grimstroke,Rubick,Doom,Dragon Knight,Lina
737,Grimstroke,Pangolier,Phantom Lancer,Shadow Demon,Venomancer,Earthshaker,Chen,Necrophos,Riki,Puck
738,Keeper of the Light,Terrorblade,Nyx Assassin,Pangolier,Kunkka,Clockwerk,Grimstroke,Pugna,Lone Druid,Invoker
739,Phoenix,Earthshaker,Morphling,Mars,Storm Spirit,Ember Spirit,Grimstroke,Clockwerk,Venomancer,Shadow Fiend
740,Mirana,Ember Spirit,Oracle,Dragon Knight,Tidehunter,Enchantress,Void Spirit,Tiny,Lone Druid,Legion Commander
741,Earthshaker,Nature's Prophet,Chen,Wraith King,Queen of Pain,Grimstroke,Clockwerk,Doom,Phantom Lancer,Pangolier
742,Oracle,Monkey King,Clockwerk,Dark Seer,Puck,Grimstroke,Lich,Terrorblade,Pangolier,Queen of Pain
743,Keeper of the Light,Tiny,Clinkz,Timbersaw,Sven,Riki,Viper,Grimstroke,Dragon Knight,Storm Spirit
744,Ancient Apparition,Clockwerk,Brewmaster,Storm Spirit,Naga Siren,Earthshaker,Nature's Prophet,Void Spirit,Anti-Mage,Queen of Pain
745,Mars,Phoenix,Grimstroke,Riki,Storm Spirit,Keeper of the Light,Rubick,Morphling,Void Spirit,Beastmaster
746,Shadow Demon,Centaur Warrunner,Ember Spirit,Witch Doctor,Ursa,Dragon Knight,Keeper of the Light,Earth Spirit,Queen of Pain,Morphling
747,Earthshaker,Enigma,Lina,Phantom Lancer,Undying,Rubick,Lone Druid,Bane,Centaur Warrunner,Storm Spirit
748,Ember Spirit,Clockwerk,Lich,Terrorblade,Underlord,Clinkz,Earthshaker,Void Spirit,Dragon Knight,Monkey King
749,Mars,Phoenix,Shadow Demon,Dragon Knight,Arc Warden,Ember Spirit,Snapfire,Mirana,Outworld Devourer,Legion Commander
750,Ember Spirit,Death Prophet,Tusk,Keeper of the Light,Morphling,Skywrath Mage,Dragon Knight,Nature's Prophet,Troll Warlord,Chen
751,Clockwerk,Bane,Pugna,Storm Spirit,Luna,Skywrath Mage,Dragon Knight,Oracle,Legion Commander,Anti-Mage
752,Rubick,Centaur Warrunner,Morphling,Elder Titan,Dragon Knight,Keeper of the Light,Tiny,Nature's Prophet,Phantom Lancer,Queen of Pain
753,Treant Protector,Storm Spirit,Rubick,Nature's Prophet,Phantom Assassin,Ember Spirit,Grimstroke,Shadow Shaman,Faceless Void,Axe
754,Earthshaker,Necrophos,Dark Willow,Abaddon,Faceless Void,Treant Protector,Ember Spirit,Venomancer,Pangolier,Drow Ranger
755,Ember Spirit,Phoenix,Tiny,Terrorblade,Death Prophet,Keeper of the Light,Bristleback,Mirana,Storm Spirit,Underlord
756,Keeper of the Light,Void Spirit,Death Prophet,Timbersaw,Terrorblade,Nature's Prophet,Clockwerk,Dragon Knight,Grimstroke,Arc Warden
757,Vengeful Spirit,Drow Ranger,Crystal Maiden,Juggernaut,Undying,Naga Siren,Necrophos,Oracle,Legion Commander,Underlord
758,Mirana,Phoenix,Legion Commander,Gyrocopter,Templar Assassin,Chen,Beastmaster,Luna,Storm Spirit,Skywrath Mage
759,Oracle,Bristleback,Rubick,Ember Spirit,Lone Druid,Lich,Tusk,Nature's Prophet,Riki,Queen of Pain
760,Ember Spirit,Rubick,Void Spirit,Naga Siren,Disruptor,Mars,Bane,Magnus,Phantom Assassin,Necrophos
761,Shadow Demon,Mirana,Timbersaw,Slark,Void Spirit,Keeper of the Light,Ember Spirit,Earthshaker,Batrider,Leshrac
762,Rubick,Grimstroke,Beastmaster,Morphling,Kunkka,Oracle,Mirana,Clinkz,Riki,Centaur Warrunner
763,Pangolier,Grimstroke,Queen of Pain,Anti-Mage,Mars,Oracle,Monkey King,Sand King,Legion Commander,Batrider
764,Phoenix,Lich,Faceless Void,Mars,Morphling,Gyrocopter,Ember Spirit,Vengeful Spirit,Mirana,Slark
765,Ancient Apparition,Nature's Prophet,Clockwerk,Riki,Mars,Vengeful Spirit,Silencer,Dark Willow,Void Spirit,Shadow Fiend
766,Dark Willow,Disruptor,Underlord,Morphling,Weaver,Beastmaster,Ember Spirit,Snapfire,Ancient Apparition,Razor
767,Snapfire,Mars,Jakiro,Troll Warlord,Lina,Phoenix,Grimstroke,Brewmaster,Queen of Pain,Razor
768,Jakiro,Slardar,Sniper,Dark Seer,Faceless Void,Kunkka,Templar Assassin,Bane,Beastmaster,Io
769,Beastmaster,Jakiro,Dark Willow,Juggernaut,Legion Commander,Enchantress,Kunkka,Phoenix,Clinkz,Pangolier
770,Nature's Prophet,Puck,Tusk,Legion Commander,Templar Assassin,Queen of Pain,Witch Doctor,Chen,Broodmother,Death Prophet
771,Queen of Pain,Kunkka,Jakiro,Shadow Demon,Riki,Winter Wyvern,Monkey King,Rubick,Abaddon,Centaur Warrunner
772,Beastmaster,Keeper of the Light,Ursa,Oracle,Puck,Winter Wyvern,Tusk,Bloodseeker,Batrider,Templar Assassin
773,Clinkz,Pangolier,Bane,Lycan,Bristleback,Earthshaker,Enchantress,Ursa,Void Spirit,Timbersaw
774,Phoenix,Kunkka,Witch Doctor,Naga Siren,Pangolier,Enigma,Rubick,Doom,Ursa,Dark Seer
775,Queen of Pain,Winter Wyvern,Centaur Warrunner,Ursa,Razor,Kunkka,Rubick,Bane,Puck,Naga Siren
776,Earthshaker,Witch Doctor,Void Spirit,Kunkka,Troll Warlord,Queen of Pain,Chen,Tusk,Puck,Necrophos
777,Keeper of the Light,Bristleback,Ursa,Techies,Pugna,Enchantress,Earthshaker,Viper,Troll Warlord,Batrider
778,Enchantress,Kunkka,Clockwerk,Weaver,Pugna,Witch Doctor,Queen of Pain,Tusk,Ursa,Void Spirit
779,Dragon Knight,Phoenix,Bane,Lycan,Bristleback,Chen,Ursa,Vengeful Spirit,Beastmaster,Tidehunter
780,Enchantress,Ember Spirit,Tiny,Enigma,Arc Warden,Clockwerk,Jakiro,Clinkz,Necrophos,Gyrocopter
781,Beastmaster,Phoenix,Bane,Pangolier,Wraith King,Dragon Knight,Chen,Enigma,Queen of Pain,Vengeful Spirit
782,Chen,Clockwerk,Nature's Prophet,Shadow Demon,Weaver,Earthshaker,Death Prophet,Winter Wyvern,Necrophos,Lycan
783,Phoenix,Timbersaw,Clockwerk,Void Spirit,Troll Warlord,Beastmaster,Mirana,Ogre Magi,Leshrac,Kunkka
784,Lich,Pugna,Void Spirit,Phantom Assassin,Underlord,Tusk,Nature's Prophet,Grimstroke,Puck,Riki
785,Snapfire,Weaver,Legion Commander,Death Prophet,Clinkz,Phoenix,Void Spirit,Lich,Beastmaster,Morphling
786,Grimstroke,Centaur Warrunner,Chen,Alchemist,Queen of Pain,Gyrocopter,Winter Wyvern,Rubick,Necrophos,Kunkka
787,Nature's Prophet,Nyx Assassin,Invoker,Lycan,Timbersaw,Grimstroke,Ember Spirit,Pugna,Beastmaster,Monkey King
788,Shadow Demon,Batrider,Dark Willow,Broodmother,Leshrac,Phoenix,Beastmaster,Ogre Magi,Invoker,Naga Siren
789,Death Prophet,Earthshaker,Snapfire,Batrider,Troll Warlord,Nature's Prophet,Tusk,Winter Wyvern,Ember Spirit,Slark
790,Chen,Tusk,Wraith King,Templar Assassin,Sand King,Mirana,Mars,Lich,Invoker,Slardar
791,Shadow Demon,Death Prophet,Mirana,Mars,Leshrac,Chen,Tusk,Invoker,Naga Siren,Jakiro
792,Earthshaker,Dark Willow,Pugna,Slark,Windranger,Clockwerk,Winter Wyvern,Leshrac,Beastmaster,Nature's Prophet
793,Rubick,Undying,Queen of Pain,Juggernaut,Slark,Grimstroke,Void Spirit,Nyx Assassin,Beastmaster,Ursa
794,Winter Wyvern,Gyrocopter,Earthshaker,Dazzle,Phantom Lancer,Chen,Pugna,Clockwerk,Morphling,Batrider
795,Grimstroke,Beastmaster,Jakiro,Storm Spirit,Lifestealer,Phoenix,Void Spirit,Gyrocopter,Lich,Slardar
796,Dragon Knight,Ogre Magi,Mirana,Faceless Void,Kunkka,Chen,Tiny,Phoenix,Pangolier,Venomancer
797,Ember Spirit,Keeper of the Light,Pangolier,Dazzle,Kunkka,Crystal Maiden,Puck,Lycan,Clockwerk,Queen of Pain
798,Batrider,Bane,Riki,Ember Spirit,Ursa,Earthshaker,Queen of Pain,Keeper of the Light,Phantom Lancer,Legion Commander
799,Morphling,Rubick,Enchantress,Sand King,Pangolier,Earthshaker,Batrider,Grimstroke,Lycan,Nature's Prophet
800,Dragon Knight,Witch Doctor,Queen of Pain,Luna,Morphling,Void Spirit,Lich,Pangolier,Dazzle,Gyrocopter
801,Vengeful Spirit,Riki,Grimstroke,Legion Commander,Leshrac,Mars,Phoenix,Dragon Knight,Treant Protector,Templar Assassin
802,Luna,Ogre Magi,Pugna,Kunkka,Tiny,Void Spirit,Treant Protector,Mirana,Mars,Ursa
803,Earthshaker,Necrophos,Bane,Monkey King,Weaver,Ember Spirit,Tusk,Lich,Troll Warlord,Venomancer
804,Shadow Demon,Dragon Knight,Bane,Gyrocopter,Void Spirit,Luna,Timbersaw,Tiny,Storm Spirit,Witch Doctor
805,Ember Spirit,Grimstroke,Queen of Pain,Luna,Ogre Magi,Witch Doctor,Juggernaut,Nyx Assassin,Dragon Knight,Shadow Demon
806,Beastmaster,Rubick,Oracle,Troll Warlord,Dragon Knight,Kunkka,Queen of Pain,Enchantress,Phantom Assassin,Timbersaw
807,Ember Spirit,Phoenix,Vengeful Spirit,Medusa,Elder Titan,Dragon Knight,Queen of Pain,Morphling,Ogre Magi,Brewmaster
808,Phoenix,Puck,Legion Commander,Riki,Templar Assassin,Ember Spirit,Mirana,Morphling,Ogre Magi,Slardar
809,Ember Spirit,Shadow Demon,Morphling,Undying,Centaur Warrunner,Legion Commander,Bane,Dazzle,Lone Druid,Mirana
810,Void Spirit,Batrider,Rubick,Juggernaut,Grimstroke,Dragon Knight,Ancient Apparition,Nyx Assassin,Phantom Lancer,Storm Spirit
811,Grimstroke,Beastmaster,Shadow Fiend,Earth Spirit,Spectre,Ember Spirit,Lich,Shadow Demon,Phantom Assassin,Centaur Warrunner
812,Chen,Shadow Fiend,Tiny,Phantom Assassin,Sand King,Ember Spirit,Pangolier,Ancient Apparition,Void Spirit,Spectre
813,Ember Spirit,Keeper of the Light,Pangolier,Beastmaster,Shadow Fiend,Dragon Knight,Grimstroke,Nyx Assassin,Morphling,Queen of Pain
814,Timbersaw,Lycan,Leshrac,Ogre Magi,Witch Doctor,Tusk,Lich,Monkey King,Kunkka,Void Spirit
815,Void Spirit,Shadow Fiend,Rubick,Leshrac,Bristleback,Legion Commander,Broodmother,Silencer,Ogre Magi,Witch Doctor
816,Earth Spirit,Oracle,Queen of Pain,Riki,Tidehunter,Ember Spirit,Pangolier,Disruptor,Chen,Phantom Assassin
817,Clockwerk,Ember Spirit,Queen of Pain,Ancient Apparition,Underlord,Earthshaker,Lich,Void Spirit,Lycan,Beastmaster
818,Skywrath Mage,Legion Commander,Troll Warlord,Treant Protector,Storm Spirit,Snapfire,Tusk,Queen of Pain,Monkey King,Death Prophet
819,Ember Spirit,Magnus,Pugna,Phantom Assassin,Lich,Dragon Knight,Oracle,Troll Warlord,Shadow Demon,Shadow Fiend
820,Rubick,Dragon Knight,Keeper of the Light,Storm Spirit,Nature's Prophet,Oracle,Tusk,Void Spirit,Necrophos,Phantom Assassin
821,Enigma,Ember Spirit,Earthshaker,Bristleback,Queen of Pain,Mars,Rubick,Phoenix,Faceless Void,Necrophos
822,Lich,Riki,Tusk,Puck,Morphling,Oracle,Ember Spirit,Pangolier,Troll Warlord,Beastmaster
823,Axe,Alchemist,Gyrocopter,Earthshaker,Nyx Assassin,Bane,Naga Siren,Phoenix,Shadow Shaman,Monkey King
824,Ember Spirit,Nyx Assassin,Nature's Prophet,Phoenix,Phantom Assassin,Pugna,Beastmaster,Oracle,Troll Warlord,Lina
825,Dragon Knight,Pugna,Keeper of the Light,Bristleback,Earthshaker,Phoenix,Clockwerk,Gyrocopter,Death Prophet,Kunkka
826,Nature's Prophet,Winter Wyvern,Earthshaker,Slark,Necrophos,Treant Protector,Ember Spirit,Tiny,Morphling,Puck
827,Nature's Prophet,Keeper of the Light,Clockwerk,Luna,Meepo,Chen,Bounty Hunter,Vengeful Spirit,Queen of Pain,Viper
828,Nature's Prophet,Earth Spirit,Queen of Pain,Grimstroke,Faceless Void,Mirana,Treant Protector,Weaver,Puck,Venomancer
829,Enchantress,Legion Commander,Skywrath Mage,Ember Spirit,Spectre,Vengeful Spirit,Mirana,Pangolier,Pugna,Dazzle
830,Dragon Knight,Chen,Venomancer,Clockwerk,Lone Druid,Ember Spirit,Vengeful Spirit,Mirana,Earthshaker,Earth Spirit
831,Queen of Pain,Clockwerk,Troll Warlord,Dazzle,Jakiro,Tiny,Witch Doctor,Ursa,Chen,Viper
832,Ember Spirit,Keeper of the Light,Nyx Assassin,Death Prophet,Shadow Fiend,Tiny,Nature's Prophet,Necrophos,Oracle,Bounty Hunter
833,Nature's Prophet,Treant Protector,Earthshaker,Viper,Lycan,Queen of Pain,Dragon Knight,Ursa,Rubick,Snapfire
834,Queen of Pain,Treant Protector,Tusk,Weaver,Tiny,Earthshaker,Ember Spirit,Ursa,Dazzle,Disruptor
835,Nature's Prophet,Ember Spirit,Io,Luna,Shadow Demon,Queen of Pain,Beastmaster,Treant Protector,Ursa,Storm Spirit
836,Keeper of the Light,Pangolier,Rubick,Spectre,Storm Spirit,Venomancer,Grimstroke,Tusk,Bloodseeker,Void Spirit
837,Chen,Void Spirit,Rubick,Pangolier,Phantom Lancer,Queen of Pain,Beastmaster,Mirana,Grimstroke,Riki
838,Queen of Pain,Venomancer,Bane,Anti-Mage,Centaur Warrunner,Phoenix,Void Spirit,Rubick,Pugna,Phantom Lancer
839,Phoenix,Enchantress,Pangolier,Faceless Void,Puck,Beastmaster,Queen of Pain,Pugna,Grimstroke,Spectre
840,Phoenix,Dragon Knight,Rubick,Faceless Void,Invoker,Earthshaker,Snapfire,Void Spirit,Venomancer,Spectre
841,Queen of Pain,Treant Protector,Clockwerk,Death Prophet,Tiny,Dragon Knight,Phoenix,Disruptor,Ember Spirit,Anti-Mage
842,Treant Protector,Troll Warlord,Snapfire,Axe,Meepo,Beastmaster,Nature's Prophet,Phoenix,Rubick,Shadow Fiend
843,Phoenix,Ember Spirit,Vengeful Spirit,Medusa,Dazzle,Nature's Prophet,Earthshaker,Treant Protector,Death Prophet,Tiny
844,Earthshaker,Pangolier,Vengeful Spirit,Medusa,Dazzle,Nature's Prophet,Ember Spirit,Treant Protector,Phoenix,Anti-Mage
845,Nature's Prophet,Clockwerk,Rubick,Legion Commander,Storm Spirit,Queen of Pain,Treant Protector,Mirana,Templar Assassin,Ogre Magi
846,Phoenix,Dragon Knight,Tusk,Lina,Death Prophet,Clockwerk,Clinkz,Shadow Fiend,Lich,Anti-Mage
847,Earthshaker,Dragon Knight,Bane,Legion Commander,Riki,Queen of Pain,Phoenix,Treant Protector,Tusk,Shadow Fiend
848,Earthshaker,Ancient Apparition,Viper,Shadow Fiend,Ursa,Phoenix,Dragon Knight,Queen of Pain,Clockwerk,Storm Spirit
849,Ember Spirit,Death Prophet,Rubick,Ursa,Nature's Prophet,Phoenix,Dragon Knight,Treant Protector,Legion Commander,Windranger
850,Ember Spirit,Oracle,Rubick,Pangolier,Outworld Devourer,Earthshaker,Death Prophet,Grimstroke,Morphling,Dragon Knight
851,Death Prophet,Dragon Knight,Nature's Prophet,Tusk,Venomancer,Earthshaker,Ancient Apparition,Necrophos,Alchemist,Pangolier
852,Phoenix,Grimstroke,Storm Spirit,Lifestealer,Legion Commander,Snapfire,Pangolier,Ember Spirit,Nyx Assassin,Troll Warlord
853,Oracle,Shadow Fiend,Snapfire,Centaur Warrunner,Lone Druid,Death Prophet,Dragon Knight,Phoenix,Tusk,Storm Spirit
854,Ember Spirit,Rubick,Venomancer,Dragon Knight,Tusk,Nyx Assassin,Enchantress,Spectre,Queen of Pain,Tidehunter
855,Queen of Pain,Snapfire,Centaur Warrunner,Riki,Jakiro,Ember Spirit,Phoenix,Nature's Prophet,Tusk,Death Prophet
856,Phoenix,Legion Commander,Queen of Pain,Phantom Lancer,Rubick,Earthshaker,Batrider,Grimstroke,Lina,Riki
857,Phoenix,Beastmaster,Rubick,Phantom Lancer,Templar Assassin,Queen of Pain,Treant Protector,Nature's Prophet,Clockwerk,Legion Commander
858,Dragon Knight,Grimstroke,Puck,Riki,Clockwerk,Ancient Apparition,Earthshaker,Queen of Pain,Slark,Venomancer
859,Phoenix,Legion Commander,Queen of Pain,Morphling,Venomancer,Batrider,Earthshaker,Grimstroke,Troll Warlord,Abaddon
860,Dragon Knight,Oracle,Rubick,Nature's Prophet,Queen of Pain,Ember Spirit,Phoenix,Legion Commander,Tusk,Monkey King
861,Nature's Prophet,Morphling,Nyx Assassin,Enigma,Queen of Pain,Keeper of the Light,Ember Spirit,Lina,Phantom Lancer,Doom
